"","V1"
"X2019.03.18.23",0.00291440257189586
"X2019.03.19",0.0053060724769912
"X2019.03.19.1",0.00392893309124525
"X2019.03.19.2",0.000248288299022821
"X2019.03.19.3",8.27182672388263e-05
"X2019.03.19.4",0.00776851109803283
"X2019.03.19.5",0.002452613860266
"X2019.03.19.6",0.00289729760814964
"X2019.03.19.7",0.00220813905908882
"X2019.03.19.8",0.000344603154959127
"X2019.03.19.9",0.00489042524220061
"X2019.03.19.10",1.74371794973509e-05
"X2019.03.19.11",0.00277645025279514
"X2019.03.19.12",0.000161609356547711
"X2019.03.19.13",0.00110748385855007
"X2019.03.19.14",0.00259956419946775
"X2019.03.19.15",0.00152615074810264
"X2019.03.19.16",0.00271823145119182
"X2019.03.19.17",0.00221078293311537
"X2019.03.19.18",0.00262439592413152
"X2019.03.19.19",0.00262683603534896
"X2019.03.19.20",0.00125774223624197
"X2019.03.19.21",0.00166623212494313
"X2019.03.19.22",0.000285609521371635
"X2019.03.19.23",0.00346566889956948
"X2019.03.20",0.0122108203840324
"X2019.03.20.1",0.00125052824085173
"X2019.03.20.2",0.000679181591490305
"X2019.03.20.3",0.000261011710077482
"X2019.03.20.4",0.000447979950713876
"X2019.03.20.5",0.00371068836662612
"X2019.03.20.6",0.00445512192050865
"X2019.03.20.7",0.00207397618531328
"X2019.03.20.8",0.00295620783520694
"X2019.03.20.9",0.00768207269894894
"X2019.03.20.10",0.00929749723735379
"X2019.03.20.11",0.000822026443656071
"X2019.03.20.12",0.00075652760819164
"X2019.03.20.13",0.000464279388595438
"X2019.03.20.14",0.00282733079830821
"X2019.03.20.15",0.00281661799755692
"X2019.03.20.16",0.00140036985560932
"X2019.03.20.17",0.00186577050486758
"X2019.03.20.18",0.00324161559445316
"X2019.03.20.19",0.00214812338029581
"X2019.03.20.20",0.00194817839577462
"X2019.03.20.21",8.79187232100933e-05
"X2019.03.20.22",0.00995630196966228
"X2019.03.20.23",0.000161428489389215
"X2019.03.21",0.00386047410945794
"X2019.03.21.1",0.00643846049655942
"X2019.03.21.2",0.000122254027943024
"X2019.03.21.3",0.00123471254592517
"X2019.03.21.4",0.00169935360855212
"X2019.03.21.5",0.00238047493604735
"X2019.03.21.6",0.00222526057356067
"X2019.03.21.7",0.0032472539868947
"X2019.03.21.8",0.00147430320879639
"X2019.03.21.9",0.000616440626881179
"X2019.03.21.10",0.00233937805704452
"X2019.03.21.11",0.00403306561049214
"X2019.03.21.12",0.00106215668683596
"X2019.03.21.13",0.00483114174265368
"X2019.03.21.14",0.0416588745782052
"X2019.03.21.15",0.017570393096711
"X2019.03.21.16",0.00210730157787374
"X2019.03.21.17",0.000820522360920828
"X2019.03.21.18",0.0012752106852299
"X2019.03.21.19",0.00373145546535317
"X2019.03.21.20",0.000304873613200775
"X2019.03.21.21",0.00117074843985584
"X2019.03.21.22",0.000130296569230689
"X2019.03.21.23",0.0019631271567247
"X2019.03.22",0.00187562312014391
"X2019.03.22.1",8.42239017017831e-06
"X2019.03.22.2",0.000799674677543664
"X2019.03.22.3",0.00334150799385237
"X2019.03.22.4",0.00150726511013216
"X2019.03.22.5",0.00161159273507562
"X2019.03.22.6",0.00168990554874683
"X2019.03.22.7",0.00261601832411642
"X2019.03.22.8",0.00469280971339194
"X2019.03.22.9",0.000922802346590491
"X2019.03.22.10",0.00089625708298518
"X2019.03.22.11",0.00215158943010318
"X2019.03.22.12",0.00169284279531185
"X2019.03.22.13",0.00174595786708909
"X2019.03.22.14",0.00341423471524604
"X2019.03.22.15",0.00391912542629961
"X2019.03.22.16",0.00325413709366859
"X2019.03.22.17",0.000943915709752905
"X2019.03.22.18",0.000789608469060014
"X2019.03.22.19",0.000898219950469705
"X2019.03.22.20",0.0058854543434404
"X2019.03.22.21",0.00117381034814924
"X2019.03.22.22",0.00090778094664358
"X2019.03.22.23",0.000973763367299851
"X2019.03.23",0.00256193303308629
"X2019.03.23.1",0.000869949463223976
"X2019.03.23.2",0.00728643203716543
"X2019.03.23.3",5.30113700154116e-05
"X2019.03.23.4",0.00451015880258179
"X2019.03.23.5",0.00131417235782027
"X2019.03.23.6",0.0023093835533446
"X2019.03.23.7",0.00277068798735667
"X2019.03.23.8",0.00147333008719838
"X2019.03.23.9",0.000512327121169092
"X2019.03.23.10",0.00598795447356039
"X2019.03.23.11",0.00102568610090201
"X2019.03.23.12",0.00423390277851091
"X2019.03.23.13",0.00107120287783179
"X2019.03.23.14",0.00165930072830396
"X2019.03.23.15",0.00239874533921101
"X2019.03.23.16",0.00325269874470594
"X2019.03.23.17",0.000396519249444608
"X2019.03.23.18",0.00042279177316802
"X2019.03.23.19",0.000200385556667693
"X2019.03.23.20",0.000801792408041072
"X2019.03.23.21",0.00111982838576929
"X2019.03.23.22",0.000901229142636793
"X2019.03.23.23",0.00265709522429498
"X2019.03.24",0.00299688347107821
"X2019.03.24.1",0.00189007501619007
"X2019.03.24.2",0.00589140059671657
"X2019.03.24.3",0.00442715578730815
"X2019.03.24.4",0.000135280432101072
"X2019.03.24.5",0.00246425072143788
"X2019.03.24.6",0.00131352233018505
"X2019.03.24.7",0.00215964955253912
"X2019.03.24.8",0.000196063925913319
"X2019.03.24.9",0.0036985069076443
"X2019.03.24.10",0.00164573584586576
"X2019.03.24.11",0.00145412608207762
"X2019.03.24.12",0.0014419924538625
"X2019.03.24.13",0.00249086649118707
"X2019.03.24.14",0.00273040064192774
"X2019.03.24.15",0.000719053855537041
"X2019.03.24.16",0.00151738627671166
"X2019.03.24.17",0.000270215752775722
"X2019.03.24.18",0.0036810962254555
"X2019.03.24.19",0.00075230601894044
"X2019.03.24.20",0.000720474458674595
"X2019.03.24.21",0.00206208868065886
"X2019.03.24.22",0.000130585466453862
"X2019.03.24.23",0.00199809914039029
"X2019.03.25",0.003717672789541
"X2019.03.25.1",0.00428441531934883
"X2019.03.25.2",0.000731784958004565
"X2019.03.25.3",0.000874931964585105
"X2019.03.25.4",0.00200309581890521
"X2019.03.25.5",0.000313637675118312
"X2019.03.25.6",0.000971475554871161
"X2019.03.25.7",0.00139911846031618
"X2019.03.25.8",0.00012225097446946
"X2019.03.25.9",0.00112883891398609
"X2019.03.25.10",0.00145116038452967
"X2019.03.25.11",0.000296315220994993
"X2019.03.25.12",0.00513864219906777
"X2019.03.25.13",0.00107148299972073
"X2019.03.25.14",0.0018126734671961
"X2019.03.25.15",0.00747801442977902
"X2019.03.25.16",0.00209456030373547
"X2019.03.25.17",0.00521949437255501
"X2019.03.25.18",0.0220677862553005
"X2019.03.25.19",0.00192735674992234
"X2019.03.25.20",0.00354313262456882
"X2019.03.25.21",0.00162954403232299
"X2019.03.25.22",0.00787965606539459
"X2019.03.25.23",0.00226167363083106
"X2019.03.26",0.00157325293750052
"X2019.03.26.1",0.00245480262163132
"X2019.03.26.2",0.00126254188391405
"X2019.03.26.3",0.00338080011466581
"X2019.03.26.4",0.000883559885659465
