"","V1"
"X2020.03.14.19",0.0333279805111957
"X2020.03.14.20",0.0174033210791986
"X2020.03.14.21",0.00473529975141211
"X2020.03.14.22",0.0172894411802629
"X2020.03.14.23",0.039593794364327
"X2020.03.15",0.0284347133835631
"X2020.03.15.1",0.00485344079210953
"X2020.03.15.2",0.128879251038179
"X2020.03.15.3",0.194658191693309
"X2020.03.15.4",0.0362528185968394
"X2020.03.15.5",0.00829347307975224
"X2020.03.15.6",0.0175802510715198
"X2020.03.15.7",0.0203771271007947
"X2020.03.15.8",0.00432698282836279
"X2020.03.15.9",0.00605827345387765
"X2020.03.15.10",0.00885610655168923
"X2020.03.15.11",0.00777068860685989
"X2020.03.15.12",0.024793733801724
"X2020.03.15.13",0.00202154051550069
"X2020.03.15.14",0.0567247055311919
"X2020.03.15.15",0.00323878971844768
"X2020.03.15.16",0.00143333846497941
"X2020.03.15.17",0.0246353106494051
"X2020.03.15.18",0.0311203689844003
"X2020.03.15.19",0.0061827196155851
"X2020.03.15.20",0.0388463581251739
"X2020.03.15.21",0.0110177119810309
"X2020.03.15.22",0.0236571017961094
"X2020.03.15.23",0.0443291888880501
"X2020.03.16",0.0863041178678206
"X2020.03.16.1",0.0939115208441635
"X2020.03.16.2",0.0283990770252121
"X2020.03.16.3",0.0290371183722154
"X2020.03.16.4",0.0156849932676112
"X2020.03.16.5",0.0661867390203804
"X2020.03.16.6",0.0145678123229075
"X2020.03.16.7",0.00654509355092503
"X2020.03.16.8",0.0318525285967183
"X2020.03.16.9",0.0512827619958744
"X2020.03.16.10",0.0622838799091881
"X2020.03.16.11",0.036962017665191
"X2020.03.16.12",0.0545038455727664
"X2020.03.16.13",0.0441654854566102
"X2020.03.16.14",0.112185744916789
"X2020.03.16.15",0.0591257732424326
"X2020.03.16.16",0.046693976679463
"X2020.03.16.17",0.113713464822338
"X2020.03.16.18",0.0423726496328351
"X2020.03.16.19",0.0737778682145211
"X2020.03.16.20",0.0188048809659292
"X2020.03.16.21",0.0254755248152954
"X2020.03.16.22",0.0180538496173207
"X2020.03.16.23",0.0147336195650723
"X2020.03.17",0.0631820272978906
"X2020.03.17.1",0.0334078999596458
"X2020.03.17.2",0.00202712693866662
"X2020.03.17.3",0.00207838024883048
"X2020.03.17.4",0.0251095146902628
"X2020.03.17.5",0.0209482294774433
"X2020.03.17.6",0.0109251369669492
"X2020.03.17.7",0.00623504400163052
"X2020.03.17.8",0.0109069024837312
"X2020.03.17.9",0.0413832304878076
"X2020.03.17.10",0.0459047668722402
"X2020.03.17.11",0.0398495234532724
"X2020.03.17.12",0.0301913575261672
"X2020.03.17.13",0.0174189353902259
"X2020.03.17.14",0.0186508866055644
"X2020.03.17.15",0.00798014006751587
"X2020.03.17.16",0.0325465011321408
"X2020.03.17.17",0.0131678695340313
"X2020.03.17.18",0.00553132510747671
"X2020.03.17.19",0.0267777264873335
"X2020.03.17.20",0.0185309832688601
"X2020.03.17.21",0.0233156107163733
"X2020.03.17.22",0.0235758416885022
"X2020.03.17.23",0.0568633156659779
"X2020.03.18",0.0782958181956596
"X2020.03.18.1",0.0217899365123603
"X2020.03.18.2",0.00746026539588488
"X2020.03.18.3",0.00809830674288824
"X2020.03.18.4",0.0111391835804284
"X2020.03.18.5",0.0190883299817501
"X2020.03.18.6",0.0235628854603505
"X2020.03.18.7",0.00154969441391041
"X2020.03.18.8",0.0332588477455218
"X2020.03.18.9",0.0027064841936075
"X2020.03.18.10",0.021932353416072
"X2020.03.18.11",0.0715212073213208
"X2020.03.18.12",0.0144890295900133
"X2020.03.18.13",0.0207077127021895
"X2020.03.18.14",0.0132958896620274
"X2020.03.18.15",0.00649643766288338
"X2020.03.18.16",0.023338279975232
"X2020.03.18.17",0.0625254914628293
"X2020.03.18.18",0.000894217310415527
"X2020.03.18.19",0.0482247820097491
"X2020.03.18.20",0.000865205855991805
"X2020.03.18.21",0.0181544674470381
"X2020.03.18.22",0.00211110776720218
"X2020.03.18.23",0.00271090349811231
"X2020.03.19",0.263244806832833
"X2020.03.19.1",0.0547256689205876
"X2020.03.19.2",0.00596313255569668
"X2020.03.19.3",0.0142388223593174
"X2020.03.19.4",0.0447665314275507
"X2020.03.19.5",0.0093250478301766
"X2020.03.19.6",0.0813907752579144
"X2020.03.19.7",0.0551282710516656
"X2020.03.19.8",0.110100591847291
"X2020.03.19.9",0.043894329695932
"X2020.03.19.10",0.00700799273771326
"X2020.03.19.11",0.0292852225402193
"X2020.03.19.12",0.0605311529777894
"X2020.03.19.13",0.0169466821517531
"X2020.03.19.14",0.00657771427177032
"X2020.03.19.15",0.0543840624398781
"X2020.03.19.16",0.0120141287202402
"X2020.03.19.17",0.014420105733313
"X2020.03.19.18",0.00615598853039745
"X2020.03.19.19",0.0478820362697117
"X2020.03.19.20",0.00748526097119748
"X2020.03.19.21",0.00752191969940486
"X2020.03.19.22",0.0336721298192202
"X2020.03.19.23",0.0062418636344977
"X2020.03.20",0.195834442473804
"X2020.03.20.1",0.0138420664691322
"X2020.03.20.2",0.00888632377554838
"X2020.03.20.3",0.101080099502049
"X2020.03.20.4",0.105298834936867
"X2020.03.20.5",0.00237423758778248
"X2020.03.20.6",0.101544397806582
"X2020.03.20.7",0.00786099046353328
"X2020.03.20.8",0.0555507069982781
"X2020.03.20.9",0.0189558057814622
"X2020.03.20.10",0.0350448663392735
"X2020.03.20.11",0.012647742118462
"X2020.03.20.12",0.0130604303865057
"X2020.03.20.13",0.0881381806787207
"X2020.03.20.14",0.0428638664651444
"X2020.03.20.15",0.0378517444202806
"X2020.03.20.16",0.0913420282701597
"X2020.03.20.17",0.0246292522696637
"X2020.03.20.18",0.000839396694783498
"X2020.03.20.19",0.0280892148794953
"X2020.03.20.20",0.0284695911564685
"X2020.03.20.21",0.0114129654839495
"X2020.03.20.22",0.00552195365864347
"X2020.03.20.23",0.0395895164841015
"X2020.03.21",0.058335384969152
"X2020.03.21.1",0.00674830146946996
"X2020.03.21.2",0.0146514675741848
"X2020.03.21.3",0.0397739105105485
"X2020.03.21.4",0.0537732333793574
"X2020.03.21.5",0.00663968531180309
"X2020.03.21.6",0.0495321292252842
"X2020.03.21.7",0.0209167698772008
"X2020.03.21.8",0.0356584050743807
"X2020.03.21.9",0.0174237234912624
"X2020.03.21.10",0.0127015537309342
"X2020.03.21.11",0.011147418141272
"X2020.03.21.12",0.00834825663186605
"X2020.03.21.13",0.05454396039196
"X2020.03.21.14",0.00798940629334854
"X2020.03.21.15",0.0200326318171173
"X2020.03.21.16",0.0149493706906054
"X2020.03.21.17",0.0298816289606963
"X2020.03.21.18",0.0540144572516717
"X2020.03.21.19",0.0415647449735466
"X2020.03.21.20",0.0189739770810764
"X2020.03.21.21",0.0214352107000727
"X2020.03.21.22",0.0247420293147868
"X2020.03.21.23",0.0511480143697076
"X2020.03.22",0.120370400660944
"X2020.03.22.1",0.0164442637854431
"X2020.03.22.2",0.0497276711967742
"X2020.03.22.3",0.0497900998568971
"X2020.03.22.4",0.0025566270393427
"X2020.03.22.5",0.0208366336864952
"X2020.03.22.6",0.0121575496162351
"X2020.03.22.7",0.000811466200475642
"X2020.03.22.8",0.0277429265504567
"X2020.03.22.9",0.0163360549543056
"X2020.03.22.10",0.00409963211173395
"X2020.03.22.11",0.00418482205390544
"X2020.03.22.12",0.0249527101784463
"X2020.03.22.13",0.0455765242843589
"X2020.03.22.14",0.0235699552026445
"X2020.03.22.15",0.0258105113170549
"X2020.03.22.16",0.0235884813867718
"X2020.03.22.17",0.000209111177039892
"X2020.03.22.18",0.0238294956951332
"X2020.03.22.19",0.00345278252854105
"X2020.03.22.20",0.00072609762263869
"X2020.03.22.21",0.0223788934832376
"X2020.03.22.22",0.00442806876295345
"X2020.03.22.23",0.0199053448655103
"X2020.03.23",0.0229519185649621
"X2020.03.23.1",0.0103355280251256
"X2020.03.23.2",0.0130416308249185
"X2020.03.23.3",0.018208568542133
"X2020.03.23.4",0.028974830779821
"X2020.03.23.5",0.0180296480423523
"X2020.03.23.6",0.0013973129779178
"X2020.03.23.7",0.0370886048190998
"X2020.03.23.8",0.0452905745752714
"X2020.03.23.9",0.00778412460484156
"X2020.03.23.10",0.0195331968979971
"X2020.03.23.11",0.0340987952639885
"X2020.03.23.12",0.165919042256164
"X2020.03.23.13",0.0172495345732401
"X2020.03.23.14",0.0224458812766398
"X2020.03.23.15",0.0203813409018175
"X2020.03.23.16",0.0486307750866115
"X2020.03.23.17",0.00585873392627966
"X2020.03.23.18",0.0172113767438958
"X2020.03.23.19",0.00870751081714001
"X2020.03.23.20",0.0287463819995814
"X2020.03.23.21",0.0543034124812908
"X2020.03.23.22",0.0169096542496956
"X2020.03.23.23",0.0157017459684787
"X2020.03.24",0.24946307750541
"X2020.03.24.1",0.0037147884429623
"X2020.03.24.2",0.0271917186833985
"X2020.03.24.3",0.00274086835584486
"X2020.03.24.4",0.00222741142660003
"X2020.03.24.5",0.0187241444374961
"X2020.03.24.6",0.0116482780942274
"X2020.03.24.7",0.0127498554555329
"X2020.03.24.8",0.0107357945447562
"X2020.03.24.9",0.00437506226179275
"X2020.03.24.10",0.0126641247450944
"X2020.03.24.11",0.0089783190147726
"X2020.03.24.12",0.0166176285030634
"X2020.03.24.13",0.0017244545980751
"X2020.03.24.14",0.00134050433522118
"X2020.03.24.15",0.0169775301504244
"X2020.03.24.16",0.0787998476889008
"X2020.03.24.17",0.00283639205237053
"X2020.03.24.18",0.0172041484400265
"X2020.03.24.19",0.0130745315017314
"X2020.03.24.20",0.020896394397687
"X2020.03.24.21",0.0222459139408606
"X2020.03.24.22",0.0218289115865264
"X2020.03.24.23",0.000208298145317143
"X2020.03.25",0.0138676845887151
"X2020.03.25.1",0.00189049398957443
"X2020.03.25.2",0.0224467539242089
"X2020.03.25.3",0.00497113690645358
"X2020.03.25.4",0.00601124640006756
"X2020.03.25.5",0.00966419635254504
"X2020.03.25.6",0.00819647410849591
"X2020.03.25.7",0.0242634276306382
"X2020.03.25.8",0.025954081080073
"X2020.03.25.9",0.00861104486392398
"X2020.03.25.10",0.0203341848154846
"X2020.03.25.11",0.00760500309347321
"X2020.03.25.12",0.0161977379668882
"X2020.03.25.13",0.0286988865255454
"X2020.03.25.14",0.0818393113810394
"X2020.03.25.15",0.0175049675674591
"X2020.03.25.16",0.0310022243309859
"X2020.03.25.17",0.0120092847363406
"X2020.03.25.18",0.00236860955946814
"X2020.03.25.19",0.0147236609621249
"X2020.03.25.20",0.0210738053353337
"X2020.03.25.21",0.0271361902631881
"X2020.03.25.22",0.0125053382033655
"X2020.03.25.23",0.022565077890311
"X2020.03.26",0.00183672542067879
"X2020.03.26.1",0.053637902423252
"X2020.03.26.2",0.00590422430881418
"X2020.03.26.3",0.015390912082917
"X2020.03.26.4",0.0128764431514309
"X2020.03.26.5",0.00452193642261448
"X2020.03.26.6",0.00611209970080177
"X2020.03.26.7",0.0122994385203252
"X2020.03.26.8",0.00609286585414636
"X2020.03.26.9",0.0113870630110077
"X2020.03.26.10",0.0201887043805667
